image_id,object_id,detector_conf,species,species_ru,species_conf,top_species,top_species_ru,top_species_conf,stage,stage_ru,stage_conf,spray_action,review_required,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,drone_lat,drone_lon,lat,lon,geo_quality,geo_error_m,drone_abs_alt,drone_rel_alt,timestamp,crop_path
DJI_20260615134123_0339_D.JPG,23,0.7,couch_grass,Пырей ползучий,0.7034,couch_grass,Пырей ползучий,0.7034,stem_elongation,Стеблевание,0.8022,spray_weed,False,3662,337,4083,726,421,389,52.91280166666667,63.37184833333333,52.91280166666667,63.37184833333333,frame_only,0.0,314.749,2.3,2026-06-15 08:41:23 +0000,crops/DJI_20260615134123_0339_D/crop_0022_0.70.jpg
DJI_20260615134123_0339_D.JPG,24,0.7,unknown,Не определено,0.486,crop_wheat,Пшеница (Культура / Фон),0.486,unknown,Не определено,0.7973,manual_review,True,1062,331,1411,693,349,362,52.91280166666667,63.37184833333333,52.91280166666667,63.37184833333333,frame_only,0.0,314.749,2.3,2026-06-15 08:41:23 +0000,crops/DJI_20260615134123_0339_D/crop_0023_0.70.jpg
DJI_20260615134123_0339_D.JPG,25,0.7,unknown,Не определено,0.5958,crop_wheat,Пшеница (Культура / Фон),0.5958,unknown,Не определено,0.7742,manual_review,True,333,85,772,430,439,345,52.91280166666667,63.37184833333333,52.91280166666667,63.37184833333333,frame_only,0.0,314.749,2.3,2026-06-15 08:41:23 +0000,crops/DJI_20260615134123_0339_D/crop_0024_0.70.jpg
DJI_20260615134123_0339_D.JPG,27,0.7,couch_grass,Пырей ползучий,0.8256,couch_grass,Пырей ползучий,0.8256,stem_elongation,Стеблевание,0.8643,spray_weed,False,3744,1398,4096,1955,352,557,52.91280166666667,63.37184833333333,52.91280166666667,63.37184833333333,frame_only,0.0,314.749,2.3,2026-06-15 08:41:23 +0000,crops/DJI_20260615134123_0339_D/crop_0026_0.70.jpg
DJI_20260615134123_0339_D.JPG,30,0.4708,unknown,Не определено,0.5762,crop_wheat,Пшеница (Культура / Фон),0.5762,unknown,Не определено,0.6759,manual_review,True,817,3030,891,3071,74,41,52.91280166666667,63.37184833333333,52.91280166666667,63.37184833333333,frame_only,0.0,314.749,2.3,2026-06-15 08:41:23 +0000,crops/DJI_20260615134123_0339_D/crop_0029_0.47.jpg
DJI_20260615134123_0339_D.JPG,31,0.3344,unknown,Не определено,0.4982,crop_wheat,Пшеница (Культура / Фон),0.4982,unknown,Не определено,0.5174,manual_review,True,1227,2051,1323,2152,96,101,52.91280166666667,63.37184833333333,52.91280166666667,63.37184833333333,frame_only,0.0,314.749,2.3,2026-06-15 08:41:23 +0000,crops/DJI_20260615134123_0339_D/crop_0030_0.33.jpg
DJI_20260615134520_0343_D.JPG,1,0.7925,unknown,Не определено,0.4525,field_bindweed,Вьюнок полевой,0.4525,unknown,Не определено,0.8309,manual_review,True,754,18,4096,3072,3342,3054,52.92513666666667,63.36393,52.92513666666667,63.36393,frame_only,0.0,314.149,1.7,2026-06-15 08:45:20 +0000,crops/DJI_20260615134520_0343_D/crop_0000_0.79.jpg
DJI_20260615134520_0343_D.JPG,2,0.7,unknown,Не определено,0.4908,field_bindweed,Вьюнок полевой,0.4908,unknown,Не определено,0.7554,manual_review,True,0,288,2209,1692,2209,1404,52.92513666666667,63.36393,52.92513666666667,63.36393,frame_only,0.0,314.149,1.7,2026-06-15 08:45:20 +0000,crops/DJI_20260615134520_0343_D/crop_0001_0.70.jpg
DJI_20260615134520_0343_D.JPG,6,0.7,unknown,Не определено,0.4635,field_thistle,Бодяк полевой,0.4635,unknown,Не определено,0.6433,manual_review,True,1171,2591,1436,2865,265,274,52.92513666666667,63.36393,52.92513666666667,63.36393,frame_only,0.0,314.149,1.7,2026-06-15 08:45:20 +0000,crops/DJI_20260615134520_0343_D/crop_0005_0.70.jpg
DJI_20260615134520_0343_D.JPG,13,0.5806,unknown,Не определено,0.508,crop_wheat,Пшеница (Культура / Фон),0.508,unknown,Не определено,0.5442,manual_review,True,2753,1175,2791,1240,38,65,52.92513666666667,63.36393,52.92513666666667,63.36393,frame_only,0.0,314.149,1.7,2026-06-15 08:45:20 +0000,crops/DJI_20260615134520_0343_D/crop_0012_0.58.jpg
DJI_20260615134520_0343_D.JPG,14,0.5679,unknown,Не определено,0.5013,crop_wheat,Пшеница (Культура / Фон),0.5013,unknown,Не определено,0.8598,manual_review,True,1564,149,1708,217,144,68,52.92513666666667,63.36393,52.92513666666667,63.36393,frame_only,0.0,314.149,1.7,2026-06-15 08:45:20 +0000,crops/DJI_20260615134520_0343_D/crop_0013_0.57.jpg
DJI_20260615134520_0343_D.JPG,18,0.3703,field_thistle,Бодяк полевой,0.6578,field_thistle,Бодяк полевой,0.6578,4_to_6_leaves,4–6 листьев,0.6016,spray_weed,False,1024,391,1656,1068,632,677,52.92513666666667,63.36393,52.92513666666667,63.36393,frame_only,0.0,314.149,1.7,2026-06-15 08:45:20 +0000,crops/DJI_20260615134520_0343_D/crop_0017_0.37.jpg
DJI_20260615134520_0343_D.JPG,22,0.2898,unknown,Не определено,0.5945,crop_wheat,Пшеница (Культура / Фон),0.5945,unknown,Не определено,0.639,manual_review,True,2041,395,2077,449,36,54,52.92513666666667,63.36393,52.92513666666667,63.36393,frame_only,0.0,314.149,1.7,2026-06-15 08:45:20 +0000,crops/DJI_20260615134520_0343_D/crop_0021_0.29.jpg
DJI_20260615134520_0343_D.JPG,24,0.259,unknown,Не определено,0.5428,crop_wheat,Пшеница (Культура / Фон),0.5428,unknown,Не определено,0.7282,manual_review,True,1848,1023,1898,1093,50,70,52.92513666666667,63.36393,52.92513666666667,63.36393,frame_only,0.0,314.149,1.7,2026-06-15 08:45:20 +0000,crops/DJI_20260615134520_0343_D/crop_0023_0.26.jpg
DJI_20260615134520_0343_D.JPG,25,0.2269,unknown,Не определено,0.5377,crop_wheat,Пшеница (Культура / Фон),0.5377,unknown,Не определено,0.6347,manual_review,True,2755,732,2787,774,32,42,52.92513666666667,63.36393,52.92513666666667,63.36393,frame_only,0.0,314.149,1.7,2026-06-15 08:45:20 +0000,crops/DJI_20260615134520_0343_D/crop_0024_0.23.jpg
DJI_20260615134710_0347_D.JPG,1,0.8232,unknown,Не определено,0.3701,crop_wheat,Пшеница (Культура / Фон),0.3701,unknown,Не определено,0.7721,manual_review,True,2059,0,4096,1151,2037,1151,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0000_0.82.jpg
DJI_20260615134710_0347_D.JPG,2,0.7516,field_bindweed,Вьюнок полевой,0.6087,field_bindweed,Вьюнок полевой,0.6087,4_to_6_leaves,4–6 листьев,0.7938,spray_weed,False,1213,370,2794,2569,1581,2199,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0001_0.75.jpg
DJI_20260615134710_0347_D.JPG,3,0.7502,unknown,Не определено,0.3787,field_bindweed,Вьюнок полевой,0.3787,unknown,Не определено,0.81,manual_review,True,812,711,1394,1370,582,659,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0002_0.75.jpg
DJI_20260615134710_0347_D.JPG,4,0.7344,unknown,Не определено,0.4708,field_bindweed,Вьюнок полевой,0.4708,unknown,Не определено,0.9312,manual_review,True,2041,1029,3512,3072,1471,2043,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0003_0.73.jpg
DJI_20260615134710_0347_D.JPG,6,0.7,unknown,Не определено,0.5656,crop_wheat,Пшеница (Культура / Фон),0.5656,unknown,Не определено,0.953,manual_review,True,846,0,1763,662,917,662,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0005_0.70.jpg
DJI_20260615134710_0347_D.JPG,8,0.7,unknown,Не определено,0.5128,couch_grass,Пырей ползучий,0.5128,unknown,Не определено,0.8468,manual_review,True,1,2437,574,3072,573,635,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0007_0.70.jpg
DJI_20260615134710_0347_D.JPG,9,0.7,unknown,Не определено,0.5468,crop_wheat,Пшеница (Культура / Фон),0.5468,unknown,Не определено,0.8213,manual_review,True,54,2288,405,2645,351,357,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0008_0.70.jpg
DJI_20260615134710_0347_D.JPG,12,0.7,couch_grass,Пырей ползучий,0.7274,couch_grass,Пырей ползучий,0.7274,stem_elongation,Стеблевание,0.8494,spray_weed,False,3137,1904,4096,3072,959,1168,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0011_0.70.jpg
DJI_20260615134710_0347_D.JPG,13,0.7,field_bindweed,Вьюнок полевой,0.6173,field_bindweed,Вьюнок полевой,0.6173,4_to_6_leaves,4–6 листьев,0.8487,spray_weed,False,0,665,408,2183,408,1518,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0012_0.70.jpg
DJI_20260615134710_0347_D.JPG,14,0.7,unknown,Не определено,0.5329,crop_wheat,Пшеница (Культура / Фон),0.5329,unknown,Не определено,0.8768,manual_review,True,514,1431,834,2021,320,590,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0013_0.70.jpg
DJI_20260615134710_0347_D.JPG,16,0.7,unknown,Не определено,0.4031,couch_grass,Пырей ползучий,0.4031,unknown,Не определено,0.6829,manual_review,True,0,90,459,787,459,697,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0015_0.70.jpg
DJI_20260615134710_0347_D.JPG,18,0.7,unknown,Не определено,0.4817,crop_wheat,Пшеница (Культура / Фон),0.4817,unknown,Не определено,0.5413,manual_review,True,3824,140,4091,396,267,256,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0017_0.70.jpg
DJI_20260615134710_0347_D.JPG,20,0.7,unknown,Не определено,0.4716,couch_grass,Пырей ползучий,0.4716,unknown,Не определено,0.7773,manual_review,True,3316,804,3657,1137,341,333,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0019_0.70.jpg
DJI_20260615134710_0347_D.JPG,21,0.7,couch_grass,Пырей ползучий,0.8552,couch_grass,Пырей ползучий,0.8552,stem_elongation,Стеблевание,0.9002,spray_weed,False,3398,1030,4096,2125,698,1095,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0020_0.70.jpg
DJI_20260615134710_0347_D.JPG,22,0.7,unknown,Не определено,0.5975,crop_wheat,Пшеница (Культура / Фон),0.5975,unknown,Не определено,0.916,manual_review,True,1016,1778,1375,2182,359,404,52.925225,63.36423333333333,52.925225,63.36423333333333,frame_only,0.0,314.049,1.6,2026-06-15 08:47:10 +0000,crops/DJI_20260615134710_0347_D/crop_0021_0.70.jpg
